National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Netherlands	100-Holding Account	B.V. Oldambt 	203819	02322173	open	Account holder	B.V. Oldambt	Langeweg 5		9682 XR	OOSTWOLD GEM OLDAMBT	Netherlands	203819	Oldambt Groenvoederdrogerij B.V.	NL-200400196	2013-01-01					Langeweg 5		9682 XR	Oostwold	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		15854	17792	14188	20980	12567	20998	10995	24519	9472	NA	7998	NA	6571	NA	5199	NA	0	0	0	0	0	0	0	0	15854	14188	12567	10995	9472	7998	6571	5199
Netherlands	100-Holding Account	Coöperatieve Grasdrogerij Ruinerwold en Omstreken B.A. 	203824	04006722	open	Account holder	Coöperatieve Grasdrogerij Ruinerwold en Omstreken B.A.	Dokter Larijweg 81a		7961 NP	RUINERWOLD	Netherlands	203824	Coöp. Grasdrogerij Ruinerwold en omstreken BA	NL-200400142	2013-02-19					Dokter Larijweg 81a		7961 NP	Ruinerwold	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		18067	20362	16168	29083	14321	20490	12530	22843	10795	NA	9114	NA	7489	NA	5925	NA	0	0	0	0	0	0	0	0	18067	16168	14321	12530	10795	9114	7489	5925
Netherlands	100-Holding Account	Asfalt Centrale Over Betuwe B.V. 	203827	09021915	open	Account holder	Asfalt Centrale Over Betuwe B.V.	Looveer 1b		6851 AJ	Huissen	Netherlands	203827	AsfaltCentrale Overbetuwe (ACOB) B.V.	NL-201000107	2013-01-01					Looveer 1b		6851 AJ	Huissen	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		1843	1934	1650	1944	1461	2290	1278	2489	1101	NA	929	NA	764	NA	604	NA	0	0	0	0	0	0	0	0	1843	1650	1461	1278	1101	929	764	604
Netherlands	100-Holding Account	Petrogas E&amp;P Netherlands B.V. 	203828	27114238	open	Account holder	Petrogas E&amp;P Netherlands B.V.	Laan van Zuid Hoorn 14		2289 DE	Rijswijk	Netherlands	203828	A12/CPP Petrogas E&amp;P Netherlands B.V.	NL-200800059	2013-03-07					Appelgaarde 4		2272 TK	Voorburg	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		49086	63616	48233	64574	47370	63192	46499	66617	45618	NA	44728	NA	43828	NA	42924	NA	0	0	0	0	0	0	0	0	49086	48233	47370	46499	45618	44728	43828	42924
Netherlands	100-Holding Account	Asfaltcentrale Hazeleger-van Gelder 	203854	08020197	open	Account holder	Asfaltcentrale Hazeleger-van Gelder	Nijverheidsstraat 42		3861 RJ	NIJKERK GLD	Netherlands	203854	Asfalt Centrale Nijkerk (ACN) B.V.	NL-201100053	2013-01-01					Nijverheidsstraat 42		3861 RJ	Nijkerk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		3042	2240	2723	2341	2412	3292	2110	4314	1818	NA	1535	NA	1261	NA	998	NA	0	0	0	0	0	0	0	0	3042	2723	2412	2110	1818	1535	1261	998
Netherlands	100-Holding Account	Wintershall Noordzee B.V. 	203855	27100034	open	Account holder	Wintershall Noordzee B.V.	Bogaardplein 47		2284 DP	RIJSWIJK ZH	Netherlands	203855	Wintershall Noordzee B.V. P6-A	NL-200400179	2013-02-19					Bogaardplein 47		2284 DP	Rijswijk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		41788	59598	41062	62581	40328	58855	39586	56159	38836	NA	38079	NA	37312	NA	36542	NA	0	0	0	0	0	0	0	0	41788	41062	40328	39586	38836	38079	37312	36542
Netherlands	100-Holding Account	Wintershall Noordzee B.V. 	203856	27100034	open	Account holder	Wintershall Noordzee B.V.	Bogaardplein 47		2284 DP	RIJSWIJK ZH	Netherlands	203856	Wintershall Noordzee B.V. F16-A	NL-200800080	2013-02-19					Bogaardplein 47		2284 DP	Rijswijk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		27212	39217	26739	40808	26261	37369	25778	38565	25289	NA	24796	NA	24297	NA	23796	NA	0	0	0	0	0	0	0	0	27212	26739	26261	25778	25289	24796	24297	23796
Netherlands	100-Holding Account	Wintershall Noordzee B.V. 	203857	27100034	open	Account holder	Wintershall Noordzee B.V.	Bogaardplein 47		2284 DP	RIJSWIJK ZH	Netherlands	203857	Wintershall Noordzee B.V. L8-P4	NL-200400180	2013-02-19					Bogaardplein 47		2284 DP	Rijswijk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		41590	46781	40868	45375	40137	51764	39398	47836	38652	NA	37898	NA	37135	NA	36369	NA	0	0	0	0	0	0	0	0	41590	40868	40137	39398	38652	37898	37135	36369
Netherlands	100-Holding Account	Koninklijke Mosa B.V. 	203877	14600086	open	Account holder	Koninklijke Mosa B.V.	Meerssenerweg 358		6224 AL	MAASTRICHT	Netherlands	203877	Koninklijke Mosa B.V., locatie Vloertegel	NL-200700145	2013-01-02					Meerssenerweg 358		6224 AL	Maastricht	NL	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		13298	14777	13067	13826	12833	11788	12597	11830	12359	NA	12118	NA	11874	NA	11629	NA	0	0	0	0	0	0	0	0	13298	13067	12833	12597	12359	12118	11874	11629
Netherlands	100-Holding Account	Air Liquide Industrie B.V. 	203881	24266306	open	Account holder	Air Liquide Industrie B.V.	Weena 312		3012 NJ	Rotterdam	Netherlands	203881	Air Liquide Industrie B.V., vest. Botlek-Rotterdam	NL-200400113	2013-01-02					Corkstraat 46		3047 AC	Rotterdam	NL	NA	NA	21-Refining of mineral oil	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		225388	96169	221473	95386	217512	85179	213510	59083	209465	NA	205380	NA	201245	NA	197095	NA	0	0	0	0	0	0	0	0	225388	221473	217512	213510	209465	205380	201245	197095
Netherlands	100-Holding Account	KWS Infra B.V. 	203938	05062469	open	Account holder	KWS Infra B.V.	Lange Dreef 9		4131 NJ	VIANEN UT	Netherlands	203938	KWS Infra B.V. Asfaltcentrale Eindhoven	NL-200800077	2013-01-01					Huiskesweg 4		5652 BC	Eindhoven	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2225	2731	1991	2568	1763	2959	1543	2301	1329	NA	1123	NA	923	NA	730	NA	0	0	0	0	0	0	0	0	2225	1991	1763	1543	1329	1123	923	730
Netherlands	100-Holding Account	Bruil Infra B.V. 	203939	09040821	open	Account holder	Bruil Infra B.V.	Pascalstraat 15		6716 AZ	EDE GLD	Netherlands	203939	Asfalt Productie Doetinchem	NL-200800064	2013-01-01					Havenstraat 70		7005 AG	Doetinchem	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2195	4360	1964	3393	1740	2077	1522	2160	1312	NA	1107	NA	910	NA	720	NA	0	0	0	0	0	0	0	0	2195	1964	1740	1522	1312	1107	910	720
Netherlands	100-Holding Account	Asfalt Productie Westerbroek b.v. 	203943	04056756	open	Account holder	Asfalt Productie Westerbroek b.v.	Energieweg 20		9608 PZ	Westerbroek	Netherlands	203943	Asfalt Productie Westerbroek b.v.	NL-201000118	2013-01-01					Energieweg 20		9608 PZ	Westerbroek	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		4139	3413	3704	4137	3281	2853	2870	2847	2472	NA	2087	NA	1715	NA	1357	NA	0	0	0	0	0	0	0	0	4139	3704	3281	2870	2472	2087	1715	1357
Netherlands	100-Holding Account	Bruil Infra B.V. 	203946	09040821	closed	Account holder	Bruil Infra B.V.	Pascalstraat 15		6716 AZ	EDE GLD	Netherlands	203946	Asfaltcentrale Harderwijk	NL-200800065	2013-01-02	2013-10-01				Havendijk 12		3846 AD	Harderwijk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2775	4336	0		0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	2775	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Echter Asfaltcentrale B.V. 	203949	13020600	closed	Account holder	Echter Asfaltcentrale B.V.	Havenweg 30		6101 AB	Echt	Netherlands	203949	Echter Asfaltcentrale B.V.	NL-201100049	2013-01-01	2015-01-13				Havenweg 30		6101 AB	Echt	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		1590	1440	1424	1090	1261	1	0		0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	1590	1424	1261	0	0	0	0	0
Netherlands	100-Holding Account	Asfaltcentrale Rotterdam (ACR) B.V. 	203953	24349349	open	Account holder	Asfaltcentrale Rotterdam (ACR) B.V.	Plaatweg 17		3197 KW	Botlek Rotterdam	Netherlands	203953	Asfalt Centrale Rotterdam (ACR)	NL-201000023	2013-01-01					Plaatweg 17		3197 KW	Botlek Rotterdam	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		0/5924*****	7214	0/5301*****	4194	0/4696*****	5667	0/4111*****	5878	0/3543*****	NA	0/2994*****	NA	0/2463*****	NA	0/1951*****	NA	0	0	0	0	0	0	0	0	5924	5301	4696	4111	3543	2994	2463	1951
Netherlands	100-Holding Account	Gebr. Van Kessel Wegenbouw B.V. 	203975	11016659	open	Account holder	Gebr. Van Kessel Wegenbouw B.V.	Kornedijk 7A		4116 CE	BUREN GLD	Netherlands	203975	Asfalt Productie Hoogblokland	NL-201000113	2013-01-01					Bazeldijk 50		4221 XX	Hoogblokland	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		5595	6039	5007	5825	4435	5327	3880	4360	3343	NA	2823	NA	2319	NA	1835	NA	0	0	0	0	0	0	0	0	5595	5007	4435	3880	3343	2823	2319	1835
Netherlands	100-Holding Account	KWS Infra B.V. 	203976	05062469	open	Account holder	KWS Infra B.V.	Lange Dreef 9		4131 NJ	VIANEN UT	Netherlands	203976	KWS Infra B.V. Asfaltcentrale Roosendaal	NL-200800072	2013-01-01					Ziel 14		4704 RS	Roosendaal	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		1890	3800	1692	2638	1498	3195	1311	2951	1129	NA	954	NA	784	NA	620	NA	0	0	0	0	0	0	0	0	1890	1692	1498	1311	1129	954	784	620
Netherlands	100-Holding Account	Koudasfalt Staphorst B.V. 	203992	05024903	open	Account holder	Koudasfalt Staphorst B.V.	Leenders 3		7951 KM	Staphorst	Netherlands	203992	Koudasfalt Staphorst BV	NL-200800076	2013-01-01					Leenders 3		7951 KM	Staphorst	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		3267	3802	2924	4045	2590	3177	2267	3316	1952	NA	1648	NA	1354	NA	1072	NA	0	0	0	0	0	0	0	0	3267	2924	2590	2267	1952	1648	1354	1072
Netherlands	100-Holding Account	ACU B.V. 	203993	53046552	open	Account holder	ACU B.V.	Groenewoudsedijk 7		3528 BG	Utrecht	Netherlands	203993	Asfalt Centrale Utrecht	NL-201000110	2013-01-01					Groenewoudsedijk 7		3528 BG	Utrecht	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		3731	4199	3339	3422	2958	4410	2587	4860	2229	NA	1882	NA	1546	NA	1223	NA	0	0	0	0	0	0	0	0	3731	3339	2958	2587	2229	1882	1546	1223
Netherlands	100-Holding Account	Asfaltproductie Regio Amsterdam B.V. 	203994	34217572	open	Account holder	Asfaltproductie Regio Amsterdam B.V.	Aziëhavenweg 20		1046 BK	Amsterdam	Netherlands	203994	Asfaltproductie Regio Amsterdam BV (ARA)	NL-200800038	2013-01-01					Aziëhavenweg 20		1046 BK	Amsterdam	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		5875	8784	5258	7146	4657	6853	4075	9196	3510	NA	2964	NA	2435	NA	1927	NA	0	0	0	0	0	0	0	0	5875	5258	4657	4075	3510	2964	2435	1927
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204095	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204095	Nederlandse Gasunie CS Ommen N.V.	NL-200400106	2013-01-02					Vilsterse Allee 11a		7734 PB	VILSTEREN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		34822	30052	31164	4453	454	7161	397	4045	343	NA	289	NA	237	NA	188	NA	0	0	0	0	0	0	0	0	34822	31164	454	397	343	289	237	188
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204098	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204098	Nederlandse Gasunie CS Alphen N.V.	NL-200400207	2013-01-02					Dijksbaantje 1		5131 PB	Alphen	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		132	92	119	92	68	84	59	221	52	NA	43	NA	36	NA	29	NA	0	0	0	0	0	0	0	0	132	119	68	59	52	43	36	29
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204099	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204099	Nederlandse Gasunie CS Beverwijk N.V.	NL-200400104	2013-01-02					Genieweg 5		1967 PS	Heemskerk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		12806	8732	11460	1897	202	328	177	1121	152	NA	129	NA	106	NA	83	NA	0	0	0	0	0	0	0	0	12806	11460	202	177	152	129	106	83
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204100	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204100	Nederlandse Gasunie CS Oldeboorn N.V.	NL-200400105	2013-01-02					Prikwei 13		8495 NG	Oldeboorn	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		4501	15898	4029	1857	1797	686	797	611	686	NA	579	NA	476	NA	377	NA	0	0	0	0	0	0	0	0	4501	4029	1797	797	686	579	476	377
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204101	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204101	Nederlandse Gasunie CS Ravenstein N.V.	NL-200400102	2013-01-02					Ganzenweg 10		5371 HA	Ravenstein	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		20028	23750	17924	8975	211	5548	185	4357	159	NA	134	NA	110	NA	87	NA	0	0	0	0	0	0	0	0	20028	17924	211	185	159	134	110	87
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204102	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204102	Nederlandse Gasunie CS Spijk N.V.	NL-200400014	2013-01-02					Vierhuizerweg 1		9909 TM	Spijk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		11371	7370	10177	5420	113	2364	98	3057	85	NA	71	NA	59	NA	46	NA	0	0	0	0	0	0	0	0	11371	10177	113	98	85	71	59	46
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204103	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204103	Nederlandse Gasunie CS Wieringermeer N.V.	NL-200400101	2013-01-02					Koggenrandweg 4		1775 RG	Middenmeer	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		5148	8271	4608	2635	2146	2337	1878	2856	1618	NA	1366	NA	1122	NA	888	NA	0	0	0	0	0	0	0	0	5148	4608	2146	1878	1618	1366	1122	888
Netherlands	100-Holding Account	N.V. Nederlandse Gasunie 	204104	02029700	open	Account holder	N.V. Nederlandse Gasunie	Concourslaan 17		9727 KC	GRONINGEN	Netherlands	204104	Nederlandse Gasunie CS Zweekhorst N.V.	NL-200400103	2013-01-02					Zweekhorstweg 2		6903 PC	Zevenaar	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		17074	26843	15279	8152	6878	5053	6018	2342	5184	NA	4378	NA	3597	NA	2846	NA	0	0	0	0	0	0	0	0	17074	15279	6878	6018	5184	4378	3597	2846
Netherlands	100-Holding Account	Centrica Production Nederland B.V. 	204200	34081068	open	Account holder	Centrica Production Nederland B.V.	Polarisavenue 39 Transpolis		2132 JH	HOOFDDORP	Netherlands	204200	Centrica Production Nederland B.V. platform J6-A	NL-200400130	2013-07-25					Platform J6-A, Blok J6A Nederlandse EEZ.		0000 OO	Nvt	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		101612	152766	99847	127309	98062	107384	96257	113958	94434	NA	92592	NA	90728	NA	88857	NA	0	0	0	0	0	0	0	0	101612	99847	98062	96257	94434	92592	90728	88857
Netherlands	100-Holding Account	NEDMAG Holding B.V. 	204201	02322491	open	Account holder	NEDMAG Holding B.V.	Billitonweg 1		9641 KZ	VEENDAM	Netherlands	204201	Nedmag Mining and Manufacturing Holding B.V.	NL-200400291	2013-01-01					Billitonweg 1		9641 KZ	Veendam	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		89923	72540	88361	80155	86781	78219	85185	75530	83571	NA	81941	NA	80291	NA	78635	NA	0	0	0	0	0	0	0	0	89923	88361	86781	85185	83571	81941	80291	78635
Netherlands	100-Holding Account	Wienerberger B.V. 	204314	17078258	open	Account holder	Wienerberger B.V.	Hogeweg 95		5301 LK	ZALTBOMMEL	Netherlands	204314	Wienerberger Dakpannenfabriek Janssen Dings	NL-201100013	2013-01-02					Kaldenkerkerweg 11		5932 KS	Tegelen	NL	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		16932	10823	16638	10071	16341	11634	16040	11478	15736	NA	15429	NA	15118	NA	14807	NA	0	0	0	0	0	0	0	0	16932	16638	16341	16040	15736	15429	15118	14807
Netherlands	100-Holding Account	Wienerberger B.V. 	204315	17078258	open	Account holder	Wienerberger B.V.	Hogeweg 95		5301 LK	ZALTBOMMEL	Netherlands	204315	Wienerberger Dakpannenfabriek Narvik Tegelen	NL-201100015	2013-01-02					Trappistenweg 7		5932 NB	Tegelen	NL	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		9409	6903	9246	8283	9081	9126	8913	8499	8745	NA	8574	NA	8401	NA	8228	NA	0	0	0	0	0	0	0	0	9409	9246	9081	8913	8745	8574	8401	8228
Netherlands	100-Holding Account	Wienerberger B.V. 	204316	17078258	open	Account holder	Wienerberger B.V.	Hogeweg 95		5301 LK	ZALTBOMMEL	Netherlands	204316	Wienerberger Dakpannenfabriek Narvik Deest	NL-201100014	2013-01-02					Munnikhofsestraat 4		6653 AD	Deest	NL	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		9458	8313	9294	8048	9128	8143	8960	7996	8790	NA	8619	NA	8445	NA	8271	NA	0	0	0	0	0	0	0	0	9458	9294	9128	8960	8790	8619	8445	8271
Netherlands	100-Holding Account	Agristo B.V. 	204422	18076913	open	Account holder	Agristo B.V.	Heieinde 1		5047 SX	Tilburg	Netherlands	204422	Agristo B.V.	NL-201200104	2013-03-07					Heieinde 1		5047 SX	Tilburg	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		0/20484*****	20493	0/25159*****	23074	0/24714*****	28036	0/24268*****	29233	0/23823*****	NA	0/23377*****	NA	0/22932*****	NA	0/22486*****	NA	0	0	0	0	0	0	0	0	20484	25159	24714	24268	23823	23377	22932	22486
Netherlands	100-Holding Account	Air Liquide Industrie B.V. 	204445	24266306	open	Account holder	Air Liquide Industrie B.V.	Weena 312		3012 NJ	Rotterdam	Netherlands	204445	Air Liquide Industrie B.V. vest. Bergen op Zoom	NL-200400028	2013-07-29					Corkstraat 46		3047 AC	Rotterdam	NL	NA	NA	43-Production of hydrogen and synthesis gas	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		69841	78899	68628	81871	67400	72884	66160	67935	64907	NA	63641	NA	62359	NA	61074	NA	0	0	0	0	0	0	0	0	69841	68628	67400	66160	64907	63641	62359	61074
Netherlands	100-Holding Account	ExxonMobil Chemical Holland B.V. 	204521	24231768	open	Account holder	ExxonMobil Chemical Holland B.V.	Botlekweg 121, HAVENNR 4060		3197 KA	BOTLEK ROTTERDAM	Netherlands	204521	ExxonMobil Chemical Holland B.V. (RAP)	NL-200400220	2013-07-29					Botlekweg 121	Havennr 4060	3197 KA	Botlek Rotterdam	NL	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		453019	426593	445151	390109	437190	445335	429146	389773	421015	NA	412805	NA	404493	NA	396152	NA	0	0	0	0	0	0	0	0	453019	445151	437190	429146	421015	412805	404493	396152
Netherlands	100-Holding Account	ExxonMobil Chemical Holland B.V. 	204522	24231768	open	Account holder	ExxonMobil Chemical Holland B.V.	Botlekweg 121, HAVENNR 4060		3197 KA	BOTLEK ROTTERDAM	Netherlands	204522	ExxonMobil Chemical Holland B.V. (RPP)	NL-201100050	2013-06-06					Welplaatweg 2		3197 KS	Botlek Rotterdam	NL	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		67073	49509	65908	48869	64729	32170	63538	41632	62334	NA	61119	NA	59888	NA	58653	NA	0	0	0	0	0	0	0	0	67073	65908	64729	63538	62334	61119	59888	58653
Netherlands	100-Holding Account	Chemelot Site Permit B.V. 	204626	14083045	open	Account holder	Chemelot Site Permit B.V.	Koestraat 1		6167 RA	GELEEN	Netherlands	204626	Chemelot BKG 02	NL-200400161A	2013-01-01					Mijnweg 1		6167 HC	SITTARD-GELEEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		1017692	1516756	1000016	1755497	982132	1694937	964061	1787770	945796	NA	927353	NA	908680	NA	889942	NA	0	0	0	0	0	0	0	0	1017692	1000016	982132	964061	945796	927353	908680	889942
Netherlands	100-Holding Account	Chemelot Site Permit B.V. 	204627	14083045	open	Account holder	Chemelot Site Permit B.V.	Koestraat 1		6167 RA	GELEEN	Netherlands	204627	Chemelot BKG 03	NL-200400161B	2013-01-01					Mijnweg 1		6167 HC	SITTARD-GELEEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		732093	949936	719377	856705	706512	945316	693512	919535	680373	NA	667106	NA	653673	NA	640194	NA	0	0	0	0	0	0	0	0	732093	719377	706512	693512	680373	667106	653673	640194
Netherlands	100-Holding Account	Chemelot Site Permit B.V. 	204628	14083045	open	Account holder	Chemelot Site Permit B.V.	Koestraat 1		6167 RA	GELEEN	Netherlands	204628	Chemelot BKG 04	NL-200400161C	2013-01-01					Mijnweg 1		6167 HC	SITTARD-GELEEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		767596	925279	754263	920735	740774	706705	727144	825037	713368	NA	699457	NA	685373	NA	671240	NA	0	0	0	0	0	0	0	0	767596	754263	740774	727144	713368	699457	685373	671240
Netherlands	100-Holding Account	Chemelot Site Permit B.V. 	204629	14083045	open	Account holder	Chemelot Site Permit B.V.	Koestraat 1		6167 RA	GELEEN	Netherlands	204629	Chemelot BKG 05	NL-200400161D	2013-01-01					Mijnweg 1		6167 HC	SITTARD-GELEEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		73645	26089	72366	62410	71072	62652	69764	26195	68443	NA	67108	NA	65757	NA	64401	NA	0	0	0	0	0	0	0	0	73645	72366	71072	69764	68443	67108	65757	64401
Netherlands	100-Holding Account	Chemelot Site Permit B.V. 	204630	14083045	open	Account holder	Chemelot Site Permit B.V.	Koestraat 1		6167 RA	GELEEN	Netherlands	204630	Chemelot BKG 06	NL-200400161E	2013-01-01					Mijnweg 1		6167 HC	SITTARD-GELEEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		144616	16151	142104	13629	139563	16701	136995	17586	134400	NA	131779	NA	129125	NA	126463	NA	0	0	0	0	0	0	0	0	144616	142104	139563	136995	134400	131779	129125	126463
