National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Norway	100-Holding Account	Tine Meieriet Jæren 	121	947942638	open	Account holder	Tine Meieriet Jæren	Næringsvegen 29		4365	Nærbø	Norway	121	Tine Meieriet Jæren	NO-2010-28	2011-01-25					Næringsvegen 29	Postboks 125	4365	Nærbø	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0		0	5781	0	12570		12712		13942		15579		15806		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Finnfjord AS 	202505	934039254	open	Account holder	Finnfjord AS	Ferroveien 1		9308	Finnsnes	Norway	202505	Finnfjord AS	NO-2011-1330-8	2013-01-01					Ferroveien 1		9300	Finnsnes	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		148529/90411*****	288352	145949/88838*****	314398	143339/87265*****	290323	140703/85692*****	289629	138037/84118*****	NA	135345/82545*****	NA	132619/80972*****	NA	129885/79399*****	NA	0	0	0	0	0	0	0	0	238940	234787	230604	226395	222155	217890	213591	209284
Norway	100-Holding Account	Eramet Norway AS 	202608	980518647	open	Account holder	Eramet Norway AS	Rolighetsveien	Postboks 82	3910	Porsgrunn	Norway	202608	Eramet Norway AS, Porsgrunn	2011-1383	2013-01-01					Postboks 82		3910	Porsgrunn	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		59787	121581	58749	118032	57697	111295	56636	131120	55563	NA	54479	NA	53383	NA	52281	NA	0	0	0	0	0	0	0	0	59787	58749	57697	56636	55563	54479	53383	52281
Norway	100-Holding Account	Eramet Norway AS 	202628	980518647	open	Account holder	Eramet Norway AS	Rolighetsveien	Postboks 82	3910	Porsgrunn	Norway	202628	Eramet Norway AS, Sauda	2011-1384	2013-01-01					Postboks 243		4201	SAUDA	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		213847	310845	209850	319450	205820	304118	201762	341958	197671	NA	193556	NA	189401	NA	185245	NA	0	0	0	0	0	0	0	0	213847	209850	205820	201762	197671	193556	189401	185245
Norway	100-Holding Account	Eramet Norway AS 	202629	980518647	open	Account holder	Eramet Norway AS	Rolighetsveien	Postboks 82	3910	Porsgrunn	Norway	202629	Eramet Norway AS, Kvinesdal	2011-1317	2013-01-01					Postboks 246		4484	Øyestranda	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		251283	220952	243665	214152	236109	214300	228629	227497	221218	NA	213888	NA	206622	NA	199466	NA	0	0	0	0	0	0	0	0	251283	243665	236109	228629	221218	213888	206622	199466
Norway	100-Holding Account	Boliden Odda AS 	203434	911177870	open	Account holder	Boliden Odda AS	Eitrheimneset 8		5750	Odda	Norway	203434	Boliden Odda AS	NO-2011-1401	2013-01-01					Postboks 83		5751	Odda	NO	NA	NA	28-Production or processing of non-ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		41559	17546	40837	15341	40107	13860	39368	14621	38623	NA	37869	NA	37107	NA	36341	NA	0	0	0	0	0	0	0	0	41559	40837	40107	39368	38623	37869	37107	36341
Norway	100-Holding Account	Brødr. Sunde AS 	203636	916416784	open	Account holder	Brødr. Sunde AS	Borgundfjordv 137		6022	Ålesund	Norway	203636	Brødr. Sunde AS	NO-2012-610	2013-01-01					Postboks 8115		6022	Ålesund	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		4026	0	3956	0	3886	0	3814	0	3742	NA	3669	NA	3595	NA	3521	NA	0	0	0	0	0	0	0	0	4026	3956	3886	3814	3742	3669	3595	3521
Norway	100-Holding Account	Alcoa Norway ANS 	203645	929514173	open	Account holder	Alcoa Norway ANS	Drammensveien 147A		0277	OSLO	Norway	203645	Alcoa Norway ANS, Lista	NO-2011-1328	2013-01-01					Postboks 128		4552	Farsund	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		157006	186428	154279	180130	151521	176587	148732	171925	145914	NA	143069	NA	140188	NA	137298	NA	0	0	0	0	0	0	0	0	157006	154279	151521	148732	145914	143069	140188	137298
Norway	100-Holding Account	Alcoa Norway ANS 	203648	929514173	open	Account holder	Alcoa Norway ANS	Drammensveien 147A		0277	OSLO	Norway	203648	Alcoa Norway ANS, Mosjøen	NO-2011-1327	2013-01-01					Havnegata 40		8663	Mosjøen	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		376524	423555	369849	368609	363104	392190	356296	443121	349417	NA	342481	NA	335462	NA	328426	NA	0	0	0	0	0	0	0	0	376524	369849	363104	356296	349417	342481	335462	328426
Norway	100-Holding Account	Elkem AS 	203880	911382008	open	Account holder	Elkem AS	P.O Box 334 Skøyen		0213	Oslo	Norway	203880	Elkem Bremanger	NO-2011-1381	2013-01-01					Gunnar Scheldrups veg 1		6723	Svelgen	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		207335	223406	203378	238082	199390	240604	195378	228081	191340	NA	187278	NA	183181	NA	179088	NA	0	0	0	0	0	0	0	0	207335	203378	199390	195378	191340	187278	183181	179088
Norway	100-Holding Account	Elkem AS 	203890	911382008	open	Account holder	Elkem AS	P.O Box 334 Skøyen		0213	Oslo	Norway	203890	Elkem Bjølvefossen	NO-2011-1382	2013-01-01					Alvikvegen 1065		5614	Alvik	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		182536	160608	176592	162661	170705	145373	164889	155503	159142	NA	153465	NA	147851	NA	142333	NA	0	0	0	0	0	0	0	0	182536	176592	170705	164889	159142	153465	147851	142333
Norway	100-Holding Account	Elkem AS 	203892	911382008	open	Account holder	Elkem AS	P.O Box 334 Skøyen		0213	Oslo	Norway	203892	Elkem Salten	NO-2011-1316	2013-01-01					Valjord		8226	Straumen	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		189450	238297	185408	314001	181351	303781	177289	332202	173218	NA	169141	NA	165051	NA	160976	NA	0	0	0	0	0	0	0	0	189450	185408	181351	177289	173218	169141	165051	160976
Norway	100-Holding Account	Elkem AS 	203893	911382008	open	Account holder	Elkem AS	P.O Box 334 Skøyen		0213	Oslo	Norway	203893	Elkem Thamshavn	NO-2011-1329	2013-01-01					Postboks 10		7301	Orkanger	NO	NA	NA	28-Production or processing of non-ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		218152	188766	214109	214070	210031	218919	205921	220737	201782	NA	197612	NA	193402	NA	189189	NA	0	0	0	0	0	0	0	0	218152	214109	210031	205921	201782	197612	193402	189189
Norway	100-Holding Account	AS Rockwool 	203894	923828583	open	Account holder	AS Rockwool	Postboks 4215 Nydalen		0401	OSLO	Norway	203894	AS Rockwool Avd Moss	NO-2011-1361	2013-01-01					Værlegata 56		1531	Moss	NO	NA	NA	33-Manufacture of mineral wool	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		27168	35293	26696	34663	26219	34134	25737	33032	25249	NA	24757	NA	24258	NA	23758	NA	0	0	0	0	0	0	0	0	27168	26696	26219	25737	25249	24757	24258	23758
Norway	100-Holding Account	Wacker Chemicals Norway AS 	203942	995541432	open	Account holder	Wacker Chemicals Norway AS	Hollaveien 482		7200	Kyrksæterøra	Norway	203942	Wacker Chemicals Norway AS	NO-2011-1314	2013-01-01					Postboks 130		7201	Kyrksæterøra	NO	NA	NA	28-Production or processing of non-ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		191583	287131	188255	288239	184888	256415	181487	255926	178048	NA	174576	NA	171061	NA	167533	NA	0	0	0	0	0	0	0	0	191583	188255	184888	181487	178048	174576	171061	167533
Norway	100-Holding Account	AS Rockwool 	203944	923828583	open	Account holder	AS Rockwool	Postboks 4215 Nydalen		0401	OSLO	Norway	203944	AS Rockwool Avd. Trondheim	NO-2011-1360	2013-01-01					Postboks 3903 Leangen		7443	Trondheim	NO	NA	NA	33-Manufacture of mineral wool	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		13727	17223	13489	15224	13247	15927	13004	16154	12757	NA	12508	NA	12257	NA	12004	NA	0	0	0	0	0	0	0	0	13727	13489	13247	13004	12757	12508	12257	12004
Norway	100-Holding Account	Hydro Aluminium AS Høyanger aluminiumsverk 	204072	973108050	open	Account holder	Hydro Aluminium AS Høyanger aluminiumsverk	Postboks 114		6991	Høyanger	Norway	204072	Hydro Aluminium AS Høyanger aluminiumsverk	NO-2011-1362	2013-01-01					Postboks 114		6991	Høyanger	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		96267	105258	94550	105128	92815	104915	91066	105341	89298	NA	87516	NA	85714	NA	83908	NA	0	0	0	0	0	0	0	0	96267	94550	92815	91066	89298	87516	85714	83908
Norway	100-Holding Account	Elkem Rana AS 	204073	995 590 271	open	Account holder	Elkem Rana AS	Postboks 500		8601	Mo i Rana	Norway	204073	Elkem Rana	NO-2011-1315	2013-01-01					Postboks 500		8601	Mo i Rana	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		217397	236696	210419	293001	203505	292496	196675	300399	189921	NA	183249	NA	176644	NA	170153	NA	0	0	0	0	0	0	0	0	217397	210419	203505	196675	189921	183249	176644	170153
Norway	100-Holding Account	Hydro Aluminium AS Karmøy aluminiumsverk 	204074	874285072	open	Account holder	Hydro Aluminium AS Karmøy aluminiumsverk	Hydrovegen 160		4265	Håvik	Norway	204074	Hydro Aluminium AS Karmøy aluminiumsverk	NO-2011-1386	2013-01-01					Hydrovegen 160		4265	Håvik	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		292326	325849	287248	317467	282112	313071	276921	329976	271674	NA	266376	NA	261013	NA	255630	NA	0	0	0	0	0	0	0	0	292326	287248	282112	276921	271674	266376	261013	255630
Norway	100-Holding Account	Hydro Aluminium AS Sunndal aluminiumsverk 	204078	973108069	open	Account holder	Hydro Aluminium AS Sunndal aluminiumsverk	Postboks 53		6601	Sunndalsøra	Norway	204078	Hydro Aluminium AS Sunndal aluminiumsverk	NO-2011-1385	2013-01-01					Postboks 53		6601	Sunndalsøra	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		564673	571220	554632	585806	544483	641934	534239	613792	523897	NA	513464	NA	502913	NA	492333	NA	0	0	0	0	0	0	0	0	564673	554632	544483	534239	523897	513464	502913	492333
Norway	100-Holding Account	Hydro Aluminium AS Årdal metallverk 	204079	974825090	open	Account holder	Hydro Aluminium AS Årdal metallverk	Postboks 303		6882	Øvre Årdal	Norway	204079	Hydro Aluminium AS Årdal metallverk	NO-2011-1363	2013-01-01					Postboks 303		6882	Øvre Årdal	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		297051	361713	291891	393000	286670	353973	281396	393342	276065	NA	270681	NA	265231	NA	259761	NA	0	0	0	0	0	0	0	0	297051	291891	286670	281396	276065	270681	265231	259761
Norway	100-Holding Account	Sør-Norge Aluminium AS 	204082	971778695	open	Account holder	Sør-Norge Aluminium AS	Onarheimsvegen 54		5460	Husnes	Norway	204082	Sør-Norge Aluminium AS	NO-2011-1387	2013-01-01			Hydro Aluminium AS		Onarheimsvegen 54		5460	Husnes	NO	NA	NA	26-Production of primary aluminium	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		237429	165168	233305	147075	229133	147495	224917	147298	220656	NA	216353	NA	211997	NA	207625	NA	0	0	0	0	0	0	0	0	237429	233305	229133	224917	220656	216353	211997	207625
Norway	100-Holding Account	Hydro Aluminium AS Årdal Metallverk Karbon 	204083	974296586	open	Account holder	Hydro Aluminium AS Årdal Metallverk Karbon	Postboks 175		6881	Årdalstangen	Norway	204083	Hydro Aluminium AS Årdal Karbon	NO-2011-1364	2013-01-01					Postboks 175		6881	Årdalstangen	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		56795	88566	55809	82394	54811	91532	53802	101361	52783	NA	51754	NA	50711	NA	49666	NA	0	0	0	0	0	0	0	0	56795	55809	54811	53802	52783	51754	50711	49666
Norway	100-Holding Account	INOVYN Norge AS 	204084	981701046	open	Account holder	INOVYN Norge AS	Rafnes		3966	Stathelle	Norway	204084	INOVYN Norge AS Avd. PVC fabrikk Porsgrunn	NO-2011-1636	2013-01-01					Rafnes		3960	Stathelle	NO	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		15824	1195	15550	988	15272	28	14990	0	14707	NA	14420	NA	14130	NA	13838	NA	0	0	0	0	0	0	0	0	15824	15550	15272	14990	14707	14420	14130	13838
Norway	100-Holding Account	Glencore Manganese Norway AS 	204085	957 779 808	open	Account holder	Glencore Manganese Norway AS	Postboks 394		8601	Mo i Rana	Norway	204085	Glencore Manganese Norway AS	NO-2011-1331	2013-01-01					Postboks 394		8601	Mo i Rana	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		47959	81728	47126	95955	46283	95592	45432	88440	44571	NA	43702	NA	42822	NA	41939	NA	0	0	0	0	0	0	0	0	47959	47126	46283	45432	44571	43702	42822	41939
Norway	100-Holding Account	Tizir Titanium and Iron AS 	204741	934505557	open	Account holder	Tizir Titanium and Iron AS	Naustbakken 1,		5770	Tyssedal	Norway	204741	Tizir Titanium and Iron AS	NO-2011-1313	2013-01-01					Naustbakken 1		5770	Tyssedal	NO	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		335828	283718	329965	264240	324035	162781	318044	147597	311988	NA	305876	NA	299690	NA	293484	NA	0	0	0	0	0	0	0	0	335828	329965	324035	318044	311988	305876	299690	293484
Norway	100-Holding Account	MM Karton FollaCell AS 	206342	950 198 168	open	Account holder	MM Karton FollaCell AS	Follafoss		7796	Follafoss	Norway	206342	MM Karton FollaCell AS	2013-10415	2013-01-01					Industrivegen 1		7796	Follafoss	NO	NA	NA	35-Production of pulp	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		0	809	0/25453*****	2572	0/24238*****	3717	0/23543*****	3890	0/22859*****	NA	0/22184*****	NA	0/21518*****	NA	0/20861*****	NA	0	0	0	0	0	0	0	0	0	25453	24238	23543	22859	22184	21518	20861
