National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Belgium	100-Holding Account	SCR-Sibelco 	741	0404679941	open	Account holder	SCR-Sibelco	Plantin en Moretuslei 1A		2018	Antwerpen	Belgium	741	Sibelco	VL951	2008-10-31				-	De Zate 1		2480	Dessel	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		18590	18622	18590	17233	18590	20000	18591	20416	18591	19467	13833	19256	12381	20697	10966	23754	9594	25573	8265	NA	6979	NA	5735	NA	4537	NA	0	0	0	18590	18590	18590	18591	18591	13833	12381	10966	9594	8265	6979	5735	4537
Belgium	100-Holding Account	Biowanze 	742	0882664564	open	Account holder	Biowanze	Avenue de Tervueren 182		1150	Woluwe-Saint-Pierre (Bruxelles)	Belgium	742	Biowanze	WAI200P126	2008-12-01				-	Avenue de Tervuren 182		1150	Bruxelles	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		68989	1813	137978	65151	137978	74930	137978	72400	137978	73080	152512	72311	149858	76926	147205	74441	144551	74638	141897	NA	139243	NA	136590	NA	133936	NA	0	0	0	68989	137978	137978	137978	137978	152512	149858	147205	144551	141897	139243	136590	133936
Belgium	100-Holding Account	I.B.V et Cie 	743	466169132	closed	Account holder	I.B.V et Cie	Burtonville 15		6690	Vielsalm	Belgium	743	IBV_Vielsalm	WAI202P128	2008-01-01	2012-12-31			-	Ville-du-Bois 171		6690	Vielsalm	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		10592	318	14122	42	14122	25	14122	24	14122	36		Excluded								NA		NA		NA		NA	0	0	0	10592	14122	14122	14122	14122	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Alco Bio Fuel 	744	871765328	open	Account holder	Alco Bio Fuel	Pleitstraat 1		9042	Gent	Belgium	744	Alco Bio Fuel	VL470	2008-01-01				-	Pleitstraat 1		9042	Gent	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		32946	35033	86857	90165	89852	102865	89852	96826	89852	98158	95830	118809	94165	124526	92481	123668	90779	124695	89059	NA	87323	NA	85565	NA	83800	NA	0	0	0	32946	86857	89852	89852	89852	95830	94165	92481	90779	89059	87323	85565	83800
Belgium	100-Holding Account	Electrawinds Biomassa 	745	861775912	closed	Account holder	Electrawinds Biomassa	John Cordierlaan 9		8400	Oostende	Belgium	745	Electrawinds - Biomassa	VLE61	2008-01-01	2012-12-31			-	Kuipweg 44		8400	Oostende	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA	5511	10036	3668	3132	2493	3117	2151	3101	2077		Excluded								NA		NA		NA		NA	0	0	0	0	10036	3132	3117	3101	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Vlaamse Instelling voor Technologisch Onderzoek 	746	244195916	open	Account holder	Vlaamse Instelling voor Technologisch Onderzoek	Boeretang 200		2400	Mol	Belgium	746	VITO	VL926	2008-01-01				-	Boeretang 200		2400	Mol	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		6379	6960	7403	8061	7403	9598	7403	8272	7403	9120	5826	9104	5213	7501	4618	7694	4041	7601	3481	NA	2939	NA	2415	NA	1911	NA	0	0	0	6379	7403	7403	7403	7403	5826	5213	4618	4041	3481	2939	2415	1911
Belgium	100-Holding Account	Aurubis Belgium 	747	0873533993	open	Account holder	Aurubis Belgium	Broekstraat 31		1000	Brussel	Belgium	747	Aurubis Belgium Olen	VL523	2010-01-01				-	Watertorenstraat 35		2250	Olen	BE	NA	NA	28-Production or processing of non-ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	38863	0	35503	0	36731	44934	38962	44154	37375	43363	40599	42566	42813	41760	NA	40945	NA	40121	NA	39293	NA	0	0	0	0	0	0	0	0	44934	44154	43363	42566	41760	40945	40121	39293
Belgium	100-Holding Account	Struik Foods Belgium 	748	867559189	open	Account holder	Struik Foods Belgium	Brechtsebaan 913		2900	Schoten	Belgium	748	Struik Foods Belgium	VL467B	2009-01-01				-	Brechtsebaan 913		2900	Schoten	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0	2853	0	5693	0	5477	17494	6288	3792	6466	3393	5996	3006	6377	2630	6020	2266	NA	1913	NA	1572	NA	1243	NA	0	0	0	0	0	0	0	17494	3792	3393	3006	2630	2266	1913	1572	1243
Belgium	100-Holding Account	EDF Luminus 	749	0471811661	open	Account holder	EDF Luminus	Rue du Marquis 1		1000	Bruxelles	Belgium	749	EDFL - Taminco	VLE34	2009-01-01				-	Pantserschipstraat 207		9000	Gent	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0	23051	24145	44819	11915	42311	11915	35676		45380		45217		44488		38181		NA		NA		NA		NA	0	0	0	0	0	24145	11915	11915	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Electrabel 	751	0403170701	open	Account holder	Electrabel	Simon Bolivarlaan 34		1000	Brussel	Belgium	751	Electrabel - Lanxess Rubber	VLE51	2009-01-01				-	Canadastraat 21		2070	Zwijndrecht	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0	102777	0	228565	542632	210352	272245	219093		226020		200270		231416		220605		NA		NA		NA		NA	0	0	0	0	0	0	542632	272245	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Electrawinds Biostoom 	752	883912203	closed	Account holder	Electrawinds Biostoom	John Cordierlaan 9		8400	Oostende	Belgium	752	Electrawinds - Biostoom	VLE60	2009-01-01	2011-12-31			-	Solvaylaan 7		8400	Oostende	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0	1404	0	810	728	418	0											NA		NA		NA		NA	0	0	0	0	0	0	728	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Energie Services Duffel 	754	876085588	open	Account holder	Energie Services Duffel	Roetestraat 41		2570	Duffel	Belgium	754	Energie Services Duffel	VLE67	2010-01-01				-	Roetestraat 41		2570	Duffel	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	10969	0	9953	24262	11407	6515	11240	5831	9760	5165	10156	4521	10238	3897	NA	3293	NA	2709	NA	2145	NA	0	0	0	0	0	0	0	24262	6515	5831	5165	4521	3897	3293	2709	2145
Belgium	100-Holding Account	T-Power 	755	0875650771	open	Account holder	T-Power	Gulledelle 96		1200	Sint-Lambrechts-Woluwe (Brussel)	Belgium	755	T-Power	VLE49	2010-01-01				-	Gulledelle 96		1200	Brussel	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	165	0	389640	1613855	186520	0	157624	0	514236	0	792483	0	919897	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	1613855	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Electrawinds Greenpower Oostende 	756	811148840	closed	Account holder	Electrawinds Greenpower Oostende	Solvaylaan 7		8400	Oostende	Belgium	756	Electrawinds Greenpower Oostende	VLE65	2010-01-01	2012-12-31			-	Solvaylaan 7		8400	Oostende	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	157	320	284	93	83		Excluded								NA		NA		NA		NA	0	0	0	0	0	0	320	93	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Marcinelle Energie 	757	0883121058	open	Account holder	Marcinelle Energie	Rue de la Providence 150		6030	Marchienne-au-Pont (Charleroi)	Belgium	757	Centrale C.C.G.T. Marcinelle Energie	WAI204P130	2010-01-01				-	Rue de la Providence 150		6030	Marchienne-au-Pont	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	0	751680	52896	949491	483611		513616		263881		428044		358755		NA		NA		NA		NA	0	0	0	0	0	0	751680	949491	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Energies Renouvelables des Ardennes 	758	874244271	closed	Account holder	Energies Renouvelables des Ardennes	Zoning Industriel Rouvrou 2		6880	Bertrix	Belgium	758	S.A. ERDA Bertrix	WAI210P136	2011-10-06	2012-12-31			-	Zoning Industriel Rouvrou 2		6880	Bertrix	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0		0	0	5003	0										NA		NA		NA		NA	0	0	0	0	0	0	0	5003	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	RECYBOIS 	759	464376018	closed	Account holder	RECYBOIS	Zone Industrielle de Ruette - Latour		6760	Virton	Belgium	759	Recybois Latour	WAI207P133	2011-10-06	2012-12-31			-	Zone Industrielle de Ruette - Latour		6760	Virton	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0		2421	0	3228	0		Excluded								NA		NA		NA		NA	0	0	0	0	0	0	2421	3228	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	RÜTGERS Belgium 	760	401947808	open	Account holder	RÜTGERS Belgium	Vredekaai 18		9060	Zelzate	Belgium	760	RÜTGERS Belgium	VL101B	2011-11-18				-	Vredekaai 18		9060	Zelzate	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0		36388	29130	36270	28503	69270	66119	68067/1853*****	67755	66848/18203*****	79274	65619/21830*****	82440	64376/21430*****	NA	63120/21029*****	NA	61849/20628*****	NA	60574/20228*****	NA	0	0	0	0	0	0	36388	36270	69270	69920	85051	87449	85806	84149	82477	80802
Belgium	100-Holding Account	TECOMA 	761	471838979	open	Account holder	TECOMA	Spiegellaan 39		1785	Merchtem	Belgium	761	Tecoma (site Boortmalt)	VLE66	2011-01-01				-	Zandvoort 2 - Kaai 350 - 6de Havendok		2030	Antwerpen	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0		0	19500	47362	36611	0	37023	0	34647	0	36903	0	45806	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	47362	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Kronos Europe 	201513	0449103862	open	Account holder	Kronos Europe	LANGERBRUGGEKAAI 10		9000	GENT	Belgium	201513	Kronos Europe	VL104	2012-04-18					LANGERBRUGGEKAAI 10		9000	GENT	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		34334	48236	111555	130291	109619	132792	107657	134088	105677	139829	103674	NA	101653	NA	99607	NA	97552	NA	0	0	0	0	0	0	0	34334	111555	109619	107657	105677	103674	101653	99607	97552
Belgium	100-Holding Account	Dumoulin Bricks 	202970	0820392742	open	Account holder	Dumoulin Bricks	Moorseelsesteenweg 239		8800	Roeselare-Rumbeke	Belgium	202970	Dumoulin Bricks	VL724	2012-12-10					Moorseelsesteenweg 239		8800	Roeselare-Rumbeke	BE	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		13760	12395	0/19118*****	20163	0/18786*****	23584	0/18452*****	22144	0/18120*****	27660	0/17788*****	NA	0/17455*****	NA	0/17122*****	NA	0/16789*****	NA	0	0	0	0	0	0	0	13760	19118	18786	18452	18120	17788	17455	17122	16789
Belgium	100-Holding Account	Algist Bruggeman 	753	434963737	open	Account holder	Algist Bruggeman	Langerbruggekaai 37		9000	Gent	Belgium	753	Algist Bruggeman	VL471	2010-01-01				-	Langerbruggekaai 37		9000	Gent	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA	9920	NA	25518	NA	26031	18276	25996	17289	24605	19477	25384	19119	24562	18757	NA	18391	NA	18021	NA	17649	NA	0	0	0	0	0	0	0	0	18276	17289	19477	19119	18757	18391	18021	17649
Belgium	100-Holding Account	Picanol 	203011	0405502362	open	Account holder	Picanol	Steverlyncklaan  15		8900	Ieper	Belgium	203011	Picanol-Proferro	VL521	2013-01-01					Steverlyncklaan 15		8900	Ieper	BE	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		12140	18611	11928	16643	11715	18294	11499	19034	11282	NA	11061	NA	10839	NA	10616	NA	0	0	0	0	0	0	0	0	12140	11928	11715	11499	11282	11061	10839	10616
Belgium	100-Holding Account	GRAVAUBEL 	203795	0402404104	open	Account holder	GRAVAUBEL	Rue de l'Ile-Monsin 80		4020	Liège	Belgium	203795	Gravaubel Centrale Enrobés Hydrocarbonés	WAI307P144	2013-01-01					Rue de l'Ile Monsin, 80		4020	Liège	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2024/798*****	4209	1811/714*****	3486	1603/632*****	3707	1403/553*****	5044	1209/477*****	NA	1021/403*****	NA	839/332*****	NA	664/263*****	NA	0	0	0	0	0	0	0	0	2822	2525	2235	1956	1686	1424	1171	927
Belgium	100-Holding Account	B.A.S.F. Antwerpen 	203830	404754472	open	Account holder	B.A.S.F. Antwerpen	Scheldelaan 600		2040	Antwerpen	Belgium	203830	BASF Antwerpen - 127a	VL127A	2013-01-01					Scheldelaan 600		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		3268095	2875839	3211330	2968179	3153898	3096621	3095869	2973845	3037212	NA	2977987	NA	2918023	NA	2857852	NA	0	0	0	0	0	0	0	0	3268095	3211330	3153898	3095869	3037212	2977987	2918023	2857852
Belgium	100-Holding Account	B.A.S.F. Antwerpen 	203832	404754472	open	Account holder	B.A.S.F. Antwerpen	Scheldelaan 600		2040	Antwerpen	Belgium	203832	BASF Antwerpen - 127c	VL127C	2013-01-01					Scheldelaan 600		2040	Antwerpen	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		91866	127321	90271	113306	88656	107136	87025	120778	85377	NA	83712	NA	82026	NA	80334	NA	0	0	0	0	0	0	0	0	91866	90271	88656	87025	85377	83712	82026	80334
Belgium	100-Holding Account	B.A.S.F. Antwerpen 	203833	404754472	open	Account holder	B.A.S.F. Antwerpen	Scheldelaan 600		2040	Antwerpen	Belgium	203833	BASF Antwerpen - 127e	VL127E	2013-01-01					Scheldelaan 600		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		46509	86362	45701	100812	44884	98582	44059	89523	43224	NA	42381	NA	41527	NA	40671	NA	0	0	0	0	0	0	0	0	46509	45701	44884	44059	43224	42381	41527	40671
Belgium	100-Holding Account	B.A.S.F. Antwerpen 	203837	404754472	open	Account holder	B.A.S.F. Antwerpen	Scheldelaan 600		2040	Antwerpen	Belgium	203837	BASF Antwerpen - 127d	VL127D	2013-01-01					Scheldelaan 600		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		284241	36241	279304	35422	274310	40148	269261	34830	264160	NA	259009	NA	253793	NA	248561	NA	0	0	0	0	0	0	0	0	284241	279304	274310	269261	264160	259009	253793	248561
Belgium	100-Holding Account	Aannemingen Van Wellen 	203882	0403863557	open	Account holder	Aannemingen Van Wellen	Klinkaardstraat 198		2950	Kapellen	Belgium	203882	Aannemingen Van Wellen - Asfaltcentrale Doeldok	VL859	2013-01-01					Doeldokkaai 1656		9130	Beveren	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2263	2854	2026	1766	1794	3843	1570	3920	1352	NA	1142	NA	939	NA	742	NA	0	0	0	0	0	0	0	0	2263	2026	1794	1570	1352	1142	939	742
Belgium	100-Holding Account	Aannemingen Van Wellen 	203884	0403863557	open	Account holder	Aannemingen Van Wellen	Klinkaardstraat 198		2950	Kapellen	Belgium	203884	Aannemingen Van Wellen - Asfaltcentrale Schoten	VL860	2013-01-01					Kanaaldijk 353		2900	Schoten	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2649	2546	2370	2408	2101	2898	1837	2939	1583	NA	1337	NA	1098	NA	869	NA	0	0	0	0	0	0	0	0	2649	2370	2101	1837	1583	1337	1098	869
Belgium	100-Holding Account	Covestro 	203896		open	Account holder	Covestro	Haven 507 - Scheldelaan 420		2040	Antwerpen	Belgium	203896	Covestro NV Business Unit Polyurethanes	VL160A	2013-01-01					Scheldelaan 420 (Haven 507)		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		95377	59033	93720	49277	92045	45448	90351	60874	88639	NA	86910	NA	85160	NA	83404	NA	0	0	0	0	0	0	0	0	95377	93720	92045	90351	88639	86910	85160	83404
Belgium	100-Holding Account	Agfa-Gevaert 	203897	404021727	open	Account holder	Agfa-Gevaert	Septestraat 27		2640	Mortsel	Belgium	203897	Agfa-Gevaert nv- Mortsel	VL133A	2013-01-01					Septestraat 27		2640	Mortsel	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		66545	78681	65389	72362	64219	73335	63038	69726	61843	NA	60637	NA	59417	NA	58192	NA	0	0	0	0	0	0	0	0	66545	65389	64219	63038	61843	60637	59417	58192
Belgium	100-Holding Account	ArcelorMittal Belgium 	203912	0400106291	open	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	203912	ArcelorMittal Gent 1	VL201A	2013-01-01					J. Kennedylaan 51		9042	Gent	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		4546893	4053871	4467917	4053039	4388013/30738*****	3987758	4307276/355388*****	4528865	4225669/348864*****	NA	4143269/342339*****	NA	4059840/335815*****	NA	3976123/329291*****	NA	0	0	0	0	0	0	0	0	4546893	4467917	4418751	4662664	4574533	4485608	4395655	4305414
Belgium	100-Holding Account	ArcelorMittal Belgium 	203913	0400106291	open	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	203913	ArcelorMittal Gent 2	VL201B	2013-01-01					J. Kennedylaan 51		9042	Gent	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2529806	0	2485866/189690*****	0	2441409/222258*****	0	2396488/218251*****	0	2351084/214244*****	NA	2305237/210237*****	NA	2258820/206231*****	NA	2212241/202224*****	NA	0	0	0	0	0	0	0	0	2529806	2675556	2663667	2614739	2565328	2515474	2465051	2414465
Belgium	100-Holding Account	Agfa-Gevaert 	203915	404021727	open	Account holder	Agfa-Gevaert	Septestraat 27		2640	Mortsel	Belgium	203915	Agfa-Gevaert nv- Westerlo	VL133B	2013-01-01					August Cannaertsstraat 125		2260	Heultje	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		3798	3975	3732	3119	3666	3434	3598	2779	3530	NA	3461	NA	3391	NA	3321	NA	0	0	0	0	0	0	0	0	3798	3732	3666	3598	3530	3461	3391	3321
Belgium	100-Holding Account	Covestro 	203916		open	Account holder	Covestro	Haven 507 - Scheldelaan 420		2040	Antwerpen	Belgium	203916	Covestro NV Business Unit Polycarbonates	VL160B	2013-01-01					Scheldelaan 420 (Haven 507)		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		116935	10454	114905	11277	112850	94753	110774	88690	108675	NA	106556	NA	104410	NA	102257	NA	0	0	0	0	0	0	0	0	116935	114905	112850	110774	108675	106556	104410	102257
Belgium	100-Holding Account	Viabuild Beton en Asfalt 	204032	0440385938	open	Account holder	Viabuild Beton en Asfalt	Leuvensesteenweg 300		3190	Boortmeerbeek	Belgium	204032	ACG NV	VL854	2013-01-01					Westvaartdijk 81C		1850	Grimbergen	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2431	2743	2176	3873	1927	3139	1686	2447	1453	NA	1227	NA	1008	NA	797	NA	0	0	0	0	0	0	0	0	2431	2176	1927	1686	1453	1227	1008	797
Belgium	100-Holding Account	Mouterij Albert 	204096	0403757352	open	Account holder	Mouterij Albert	Kanaaldijk ZN		2870	Puurs	Belgium	204096	Mouterij Albert N.V.-Enkele eesten	VL453A	2013-01-01					Kanaaldijk z/n		2870	Puurs	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		26122	19151	25668	19164	25209	19002	24745	19012	24276	NA	23803	NA	23324	NA	22843	NA	0	0	0	0	0	0	0	0	26122	25668	25209	24745	24276	23803	23324	22843
Belgium	100-Holding Account	Mouterij Albert 	204097	0403757352	open	Account holder	Mouterij Albert	Kanaaldijk ZN		2870	Puurs	Belgium	204097	Mouterij Albert N.V.-Dubbele eesten	VL453B	2013-01-01					Kanaaldijk z/n		2870	Puurs	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		12593	9902	12374	9710	12153	10184	11929	10286	11703	NA	11475	NA	11244	NA	11012	NA	0	0	0	0	0	0	0	0	12593	12374	12153	11929	11703	11475	11244	11012
Belgium	100-Holding Account	INEOS Styrolution Belgium NV 	204109	0806439291	open	Account holder	INEOS Styrolution Belgium NV	Scheldelaan 600		2040	Antwerpen	Belgium	204109	INEOS Styrolution Belgium	VL164	2013-01-01					Scheldelaan 600		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		270651	118617	265951	112505	261194	93445	256388	108749	251531	NA	246626	NA	241660	NA	236677	NA	0	0	0	0	0	0	0	0	270651	265951	261194	256388	251531	246626	241660	236677
Belgium	100-Holding Account	BASF DOW HPPO Production 	204158	0879406156	open	Account holder	BASF DOW HPPO Production	Scheldelaan 600		2040	Antwerpen	Belgium	204158	BASF DOW HPPO Production BVBA	VL163	2013-01-01					Scheldelaan 600		2040	Antwerpen	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		243864	66657	239629	69671	235344	80608	231012	73305	226637	NA	222216	NA	217742	NA	213252	NA	0	0	0	0	0	0	0	0	243864	239629	235344	231012	226637	222216	217742	213252
Belgium	100-Holding Account	Borealis Antwerpen 	204193	0472876879	open	Account holder	Borealis Antwerpen	Industrieweg 148		3583	Beringen	Belgium	204193	Borealis Antwerpen	VL109	2013-01-01					Nieuwe Weg 1		2070	Zwijndrecht	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2780	15	2732	268	2683	12	2634	12	2584	NA	2533	NA	2482	NA	2431	NA	0	0	0	0	0	0	0	0	2780	2732	2683	2634	2584	2533	2482	2431
Belgium	100-Holding Account	Ineos Manufacturing Belgium 	204195	0869926088	open	Account holder	Ineos Manufacturing Belgium	SCHELDELAAN 482		2040	Antwerpen	Belgium	204195	Ineos Manufacturing Belgium - Geel	VL156	2013-01-01					AMOCOLAAN  2A		2440	GEEL	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		2989	956	2937	586	2885	397	2831	946	2778	NA	2724	NA	2669	NA	2615	NA	0	0	0	0	0	0	0	0	2989	2937	2885	2831	2778	2724	2669	2615
Belgium	100-Holding Account	Nippon Shokubai Europe 	204481	0465267131	open	Account holder	Nippon Shokubai Europe	Nieuwe Weg 1 - Haven 1053		2070	Zwijndrecht	Belgium	204481	Nippon Shokubai Europe	VL150	2013-01-01					Nieuwe Weg 1 - Haven 1053		2070	Zwijndrecht	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		28960	0	28457	0	27948	0	27434	0	26914	NA	26390	NA	25858	NA	25325	NA	0	0	0	0	0	0	0	0	28960	28457	27948	27434	26914	26390	25858	25325
Belgium	100-Holding Account	EVAL Europe 	204482	0461831747	open	Account holder	EVAL Europe	Haven 1053 - Nieuwe Weg 1, Bus 10		2070	Zwijndrecht	Belgium	204482	EVAL Europe NV	VL147	2013-01-01					Haven 1053 - Nieuwe Weg 1, Bus 10		2070	Zwijndrecht	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		73949	637	72664	1053	71365	1038	70052	764	68725	NA	67385	NA	66028	NA	64667	NA	0	0	0	0	0	0	0	0	73949	72664	71365	70052	68725	67385	66028	64667
Belgium	100-Holding Account	Trinseo Belgium 	205438	0820679188	open	Account holder	Trinseo Belgium	Havenlaan 7		3980	Tessenderlo	Belgium	205438	Trinseo Belgium	VL165	2013-01-01					Havenlaan 7		3980	Tessenderlo	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		NA		NA		NA		NA		NA		9234	8996	9074	8701	8911	6779	8747	6639	8582	NA	8414	NA	8245	NA	8075	NA	0	0	0	0	0	0	0	0	9234	9074	8911	8747	8582	8414	8245	8075
